"","desconfia","promercado","antidemocr"
"1",0.837438354584469,0.868897532952738,0.0680495432081695
"2",0.456413278267526,0.945531821740538,0.112626232641455
"3",0.635772751977462,0.941027203766317,0.204973090463609
"4",0.511666198924231,0.92565446482547,0.107240409506833
"5",0.730808742816245,0.902282575558796,0.272108232624373
"6",0.511261224201654,0.969960871185131,0.101846797959181
"7",0.513540989989202,0.720542268598745,0.132209609246307
"8",0.506132701445065,0.907339464364439,0.303330782556599
"9",0.992709110441153,0.53659691221161,0.204139338208045
"10",0.980098717323854,0.668822946478075,0.575764504739907
"11",0.987698771783882,0.46104553115373,0.407197344805586
"12",0.992462540065412,0.667461376528641,0.155918148951472
"13",0.988605462437558,0.36184871143958,0.419273005105305
"14",0.994592196798075,0.501493216109673,0.155288678629211
"15",0.981819992838606,0.480506174684943,0.598689124414878
"16",0.987048916679745,0.703059213995254,0.32461198142362
"17",0.892243414737004,0.898018516882049,0.0566989389344789
"18",0.993221091546049,0.755387826301524,0.0920904946212908
"19",0.987199025734631,0.619608771827836,0.355604263033005
"20",0.664121875758315,0.656322022198925,0.311820659827625
"21",0.670542590882208,0.68145899750778,0.0826093292613557
"22",0.669510116489492,0.41572449733544,0.232663308600796
"23",0.996215782071383,0.427752623559639,0.131974952832164
"24",0.857902522521395,0.793351676456411,0.352554675141981
"25",0.421292802730814,0.787184612917219,0.780555660983229
"26",0.457085204203765,0.391216457657224,0.651892370571304
"27",0.860734453171638,0.416495570271599,0.419264504339055
"28",0.850270515442564,0.447943287707304,0.761490861024991
"29",0.532806071223437,0.458885020558267,0.632834738780198
"30",0.79041342327242,0.536532992867831,0.393716681846597
"31",0.79022165735653,0.557513212426482,0.391162668470626
"32",0.789506732618744,0.635729812581981,0.381641021546879
"33",0.886415780375551,0.637079276170434,0.367739490022627
"34",0.734275254852836,0.65326120225469,0.387312429477209
"35",0.734545238001221,0.623723598014916,0.390908170508977
"36",0.88809417010871,0.45345443886202,0.390092940106181
"37",0.666970632727356,0.968362031606003,0.0799738639430817
"38",0.0812611271899659,0.927580855867219,0.446118573882714
"39",0.592655258907748,0.258711018980428,0.423770645144363
"40",0.600338797215264,0.881846754075231,0.518323430821654
"41",0.742674081041019,0.632898268897787,0.110516015503662
"42",0.74196112618508,0.814787696372902,0.0560833355594014
"43",0.85588617873723,0.598017886655537,0.50561333762942
"44",0.670407599308016,0.696227799627667,0.0808114587454718
"45",0.994072977739874,0.766075251345753,0.0584989790404081
"46",0.737947614092238,0.526289800646087,0.317354736401643
"47",0.789860290532881,0.0772277252399368,0.611200229266424
"48",0.837605017733535,0.679747641151998,0.144199567386688
"49",0.931894219532844,0.74905102857263,0.315361785534115
"50",0.793922300519395,0.880240646877788,0.1257243570052
"51",0.659395644544433,0.898592669289538,0.367742474280602
"52",0.857866955335595,0.448338011310503,0.503001023522605
"53",0.655391656664128,0.712941116594026,0.584203453629368
"54",0.722782043656857,0.887382843897681,0.0820262324206146
"55",0.65996168914792,0.836664354207972,0.375281277419795
"56",0.772167457261316,0.400994590765008,0.155613479029672
"57",0.980933100390577,0.889201993403893,0.452065338322288
"58",0.990839695753363,0.912036953491776,0.105311403903174
"59",0.93758952785418,0.920579104724856,0.0474961332305449
"60",0.994824462849149,0.616831043900363,0.0975006218533657
"61",0.716412726497482,0.685706606096622,0.385852440412368
"62",0.666437208731664,0.751917084758448,0.191737122734127
"63",0.907393619411553,0.847167145928854,0.511225215791943
"64",0.857618650812905,0.824408763650231,0.348773960841543
"65",0.660968039924887,0.72656418257034,0.388684250171019
"66",0.732067380887679,0.82778674735478,0.386900172143673
"67",0.668145336647569,0.735954780332463,0.140556298295082
"68",0.931737785067856,0.766165797934876,0.313278330222523
"69",0.652096304601226,0.82845374082074,0.646297444993926
"70",0.88483241534976,0.810307900915026,0.34665161611063
"71",0.94356938469231,0.162462356209783,0.172075471145767
"72",0.98902217580873,0.805911919302245,0.213021443733391
"73",0.669461637439744,0.591944414898992,0.158087306422401
"74",0.741402635912284,0.875889527166156,0.0486451439472465
"75",0.721850503617052,0.922270613120366,0.0986126888700698
"76",0.659538190449316,0.882997382881339,0.369640956323524
"77",0.985330839967428,0.927886656014516,0.285785766552966
"78",0.932627668246657,0.668807806103424,0.325130142006482
"79",0.989368902714811,0.553128643603426,0.3105731930017
"80",0.985706817468518,0.886752701185527,0.290793181777872
"81",0.767670284476761,0.789121066891087,0.14065564386306
"82",0.864117303281626,0.804158339123181,0.136544828373841
"83",0.758141486381234,0.802875353526947,0.333366815130984
"84",0.994671688260188,0.804461452747057,0.0215355709435177
"85",0.716725387355796,0.926304224033499,0.271148971922605
"86",0.812749168505799,0.333769596619154,0.544237838491721
"87",0.733422673006783,0.850426571209352,0.331020142737115
"88",0.755545905085704,0.463136567762794,0.568585503531535
"89",0.555663241131763,0.44409153173544,0.684317655548608
"90",0.73654405981436,0.338014066222792,0.44652233078218
"91",0.791187092233751,0.555777802593183,0.359083438609919
"92",0.585852801222843,0.477853703893143,0.590826489297371
"93",0.88005090820623,0.464704562079392,0.658740067573011
"94",0.792540930093573,0.860453929625235,0.1812570653361
"95",0.659124684699891,0.408416173773898,0.588984110539183
"96",0.719018300742191,0.504531154079966,0.375617227323746
"97",0.774599983129997,0.677357449185255,0.870543095428229
"98",0.784895043273948,0.449536352359268,0.619001465989865
"99",0.710374594172448,0.722601363918732,0.575221889462978
"100",0.992202822090824,0.970680308212818,0.0335915155808826
"101",0.725094195483181,0,0.887245822403217
"102",0.430745353475694,0.885660538282098,0.541891729038995
"103",0.768141024485214,0.700758949218559,0.162869341273468
"104",0.609112634604583,0.864389027560233,0.227517996875928
"105",0.65996168914792,0.836664354207972,0.375281277419795
"106",0.561499170785165,0.875039272571843,0.299457245142152
"107",0.789814017099878,0.705999585465418,0.340796287622512
"108",0.739414042783222,0.989563936519785,0.0670975525409701
"109",0.761367753452186,0.751054117345043,0.371440996429453
"110",0.402117019867379,0.888868502621053,0.566301382085545
"111",0.668370508285282,0.295387183070261,0.323468338758178
"112",0.995875398221201,0.50185307847194,0.111497389657691
"113",0.880022186767329,0.295152776949235,0.410712862932016
"114",0.333738979786203,0.422893321600676,0.633321878836879
"115",0.779764030064303,0.880663080017742,0.481628792322146
"116",0.942086700638735,0.532452628598777,0.0624539683971572
"117",0.857869160952341,0.900889953972432,0.307173084057088
"118",0.667761804815789,0.777915219449765,0.135448271543139
"119",0.666153337023174,0.782974171952268,0.187956408433689
"120",0.554485591789808,0.743848734533473,0.594702922338917
"121",0.733286653897344,0.455008056746375,0.411843607072422
"122",0.530819414782928,0.540740546812373,0.57014308430588
"123",0.428819528754964,0.691318064664961,0.566074615619688
"124",0.980683539284064,0.708728630833425,0.538616123374345
"125",0.0004754207334054,0.638680023000168,0.858471160524036
"126",0.861460592116142,0.507968125312235,0.355005167191584
"127",0.892764603677052,0.737109308965585,0.108577605502768
"128",0.931233150221988,0.821375556218018,0.306557406223366
"129",0.986372522195297,0.813921034180479,0.299659297368569
"130",0.8252953037996,0.779077760341944,0.519829296734749
"131",0.935554642448192,0.972290430829379,0.0943250737777343
"132",0.987495809307069,0.067318101924555,0.584407327892463
"133",0.431583743081407,0.945579785947989,0.362094918377141
"134",0.987030672591384,0.741915851463743,0.308424801432228
"135",0.985763310766287,0.152974389992457,0.606270504249283
"136",0.794744168642808,0.686435523884806,0.181607586389688
"137",0.939079775057757,0.482733676576643,0.186211435545619
"138",0.992947701902331,0.718270412807473,0.117442455134406
"139",0.986473835823048,0.424144044538931,0.464813508448079
"140",0.892415974834459,0.281775508335967,0.442757919833252
"141",0.689469108032429,0.571625405932335,0.403706717244679
"142",0.779390768120551,0.91972192329293,0.155082523395331
"143",0.927035426543946,0.553031395761541,0.565375405216674
"144",0.859154748021875,0.76023983450064,0.324295034828802
"145",0.619751753989991,0.167028018211084,0.762223648978922
"146",0.983443578111915,0.406765582134908,0.57537539861783
"147",0.726327000011929,0.899133606499931,0.551242120723965
"148",0.54810126901343,0.400907956592953,0.637799767808202
"149",0.756829539961052,0.218811685846452,0.630618722894937
"150",0.986237530621104,0.828689836300365,0.297861426852685
"151",0.66438356361475,0.456775917834363,0.3892362601777
"152",0.993356064276318,0.0498840807070489,0.392668838734552
"153",0.660304305079956,0.903068676895003,0.334907101559808
"154",0.659395644544433,0.898592669289538,0.367742474280602
"155",0.109260316442992,0.926176951243422,0.442322801134677
"156",0.859154748021875,0.76023983450064,0.324295034828802
"157",0.788775253786779,0.819645862370803,0.326961632053998
"158",0.985706817468518,0.886752701185527,0.290793181777872
"159",0.875769939673365,0.864259755005443,0.309142506433397
"160",0.930909311646674,0.856805232967903,0.3022443975786
"161",0.801934677126905,0.891445633526978,0.348418851352856
"162",0.727519532255942,0.872552526911576,0.522187462303609
"163",0.929563272671753,0.833153065518945,0.35824766397388
"164",0.876659822852167,0.766901763173991,0.320994318217356
"165",0.875513845085086,0.89227787629117,0.3057317386703
"166",0.783263428246985,0.945341692994746,0.365181077017543
"167",0.846252666665389,0.88751748996952,0.707979581547134
"168",0.137287716808001,0.926948308677503,0.406099507511413
"169",0.653770041272667,0.890354536463676,0.562606146405902
"170",0.997114177433109,0.1585473037207,0.21787047245019
"171",0.924785615830118,0.628256703098081,0.609341886559324
"172",0.785243984616085,0.582276347851472,0.549718463832084
"173",0.478073643854552,0.525705963555762,0.600215426162134
"174",0.812782548918778,0.916966262577722,0.290838955979237
"175",0.629809397196294,0.76721784875434,0.388098938667369
"176",0.610398700435371,0.857741942221825,0.186660182816243
"177",0.652360074423835,0.743462788288626,0.548722160953959
"178",0.977120878426163,0.68257022114973,0.671080331047025
"179",0.585125212901247,0.835743854507235,0.107890307844667
"180",0.88562337936653,0.894688245420157,0.283255644597739
"181",0.832588073778495,0.501030572134162,0.392106870724795
"182",0.618592573070742,0.850868305154478,0.733346932714744
"183",0.858239716767219,0.31074037567801,0.549843507013711
"184",0.767644206170043,0.791974173493106,0.140308322787403
"185",0.628072060697986,0.639993871258729,0.597050315236772
"186",0.862316120540199,0.934189683432603,0.141549043620816
"187",0.979115779319531,0.880249978192963,0.517736083763878
"188",0.732974812502614,0.89942491205373,0.325055361598047
"189",0.755912473205514,0.724181732202889,0.568573097135015
"190",0.985939499284154,0.757407719822543,0.338829397765774
"191",0.66393862202535,0.505454913750089,0.383310354285721
"192",0.604771868243016,0.916665966489448,0.352514417116711
"193",0.653940364297761,0.871720284147384,0.564874574986165
"194",0.655286403272682,0.895372451596342,0.508871308590885
"195",0.985465831541621,0.913117853894629,0.28758363706885
"196",0.935600915881195,0.343518570603898,0.364729015421646
"197",0.925170168510824,0.793961263548663,0.52458897202315
"198",0.657412617020291,0.217032823560651,0.729987001019255
"199",0.932191021949206,0.887495302143938,0.245384376796195
"200",0.653031703762238,0.867244276541919,0.59770994770696
"201",0.767979954604303,0.718380857940465,0.160724149681927
"202",0.987862805888593,0.821792055915164,0.245577138477895
"203",0.599752538641568,0.878958879305671,0.539508480711584
"204",0.861829286354896,0.571519341397248,0.314978312407254
"205",0.932471233781668,0.68592257546567,0.323046686694889
"206",0.673165154378747,0.389086459783913,0.589372201649534
"207",0.833360637469808,0.92543432978248,0.307627134587811
"208",0.934508089069503,0.737884076680763,0.231306713127186
"209",0.661890589020515,0.729520707221759,0.356033850718894
"210",0.661663491653723,0.754366376976814,0.353009279278544
"211",0.736999266577558,0.56301639775147,0.333717344335338
"212",0.940031321374873,0.482517749697391,0.153947232416241
"213",0.790356648930722,0.542744410306595,0.39296053898651
"214",0.939294953746291,0.563080317095249,0.144140000696785
"215",0.832830071735006,0.74935909046385,0.276462286106274
"216",0.989735627071717,0.513007032368823,0.315457371237883
"217",0.545071987998453,0.903243593944345,0.523524280687605
"218",0.620005769175545,0.664658145537366,0.735309381076681
"219",0.883202381951405,0.949624403730107,0.0194754140529552
"220",0.986009204333724,0.920697663148907,0.265827417587503
"221",0.597952972912441,0.774887728003635,0.145715172616302
"222",0.863981362674511,0.922919313491336,0.0897970495903545
"223",0.989969565471177,0.940206165916036,0.122715739492666
"224",0.667125097310498,0.847574434924141,0.126968352275188
"225",0.647106580535069,0.944980484036436,0.170724406510323
"226",0.991464484580395,0.947570048291061,0.0686953168819408
"227",0.637235251864226,0.749414874394114,0.143281378598667
"228",0.740833672394027,0.938137187176375,0.0410674655609648
"229",0.66923943768888,0.653114895574105,0.139183765248052
"230",0.667262058766537,0.93647846012387,0.083855189770558
"231",0.662740505332493,0.636535304946372,0.367353368158526
"232",0.664653546763135,0.42723831359459,0.392832001209468
"233",0.561965126803649,0.330585519863245,0.644486518847888
"234",0.809948909430431,0.536244613123113,0.551880162957282
"235",0.658588378279149,0.638007021737894,0.507911032877391
"236",0.988833807568862,0.960575828065627,0.15252654077311
"237",0.941584984707636,0.587343041953267,0.0557719196450899
"238",0.889016562967242,0.757577739188137,0.352545956021354
"239",0.661992219025653,0.822290182617892,0.312450130149885
"240",0.661742449847476,0.916643976708792,0.280130536088995
"241",0.886466578296411,0.687654830671983,0.469504310147464
"242",0.864606368392519,0.616596580158346,0.201044529721495
"243",0.666654357302045,0.935936552596669,0.10475465486478
"244",0.991106732323743,0.259112422176973,0.378655555245804
"245",0.986190705075817,0.626036116145852,0.387112323302296
"246",0.93775591111558,0.694599197769334,0.139586627851836
"247",0.992142107985432,0.769546071012351,0.122657438761823
"248",0.99387194099214,0.788069749623725,0.0558214931045396
"249",0.992817065856394,0.695702060412917,0.131646791341242
"250",0.992817065856394,0.695702060412917,0.131646791341242
"251",0.848132376540439,0.207840551824505,0.115707663787954
"252",0.660815545223593,0.951024606571816,0.296778728818399
"253",0.663748825991306,0.630107960628356,0.335845307889235
"254",0.66726008888469,0.832805632804255,0.128766222791072
"255",0.742039343417575,0.806230311691779,0.0571250632151975
"256",0.751758376270324,0.621980621674795,0.754041794874395
"257",0.506532556736685,0.756221114272993,0.707971748239243
"258",0.659925128776431,0.907691961497862,0.345801281530585
"259",0.898214820046088,0.271060043916885,0.250201551535305
"260",0.663288357303422,0.944774750515688,0.340762300324424
"261",0.812274592934295,0.762605429535889,0.052537358485395
"262",0.993784470615462,0.797639477899234,0.0546565284600211
"263",0.998488942561162,0.0751683330132981,0.207187060859855
"264",0.837740009307727,0.664978839032111,0.145997437902572
"265",0.769498566373832,0.863901615547529,0.0461378084036251
"266",0.862337563430995,0.931843716190244,0.141834628416525
"267",0.672953408480255,0.209925938162277,0.204592077105393
"268",0.66784199193013,0.873030662088257,0.0915789661784213
"269",0.996886384414089,0.391245767474647,0.124962098688863
"270",0.662513407965701,0.661380974701428,0.364328796718175
"271",0.438142681193807,0.633034809070892,0.399617645746548
"272",0.918148974360497,0.850864528481923,0.143886996894058
"273",0.661604747430178,0.656904967095963,0.39716416943897
"274",0.84220732416216,0.856073055581199,0.0367955017533329
"275",0.73398116327958,0.789324740416098,0.33845833434927
"276",0.611060790595152,0.99308241414432,0.105603620838875
"277",0.93836319681551,0.939823914450208,0.0128628899938661
"278",0.939767663636591,0.578391026742337,0.12144266508668
"279",0.67127895851079,0.600896430109922,0.0924165609808115
"280",0.994149225090521,0.653845039345015,0.104451739716718
"281",0.665615060720585,0.908892192596648,0.151794363792411
"282",0.931509458780475,0.858173624783417,0.281244320957341
"283",0.894348222083536,0.667741305971616,0.0847315853613929
"284",0.99278078537257,0.80355968285759,0.0862263250092599
"285",0.415819248750842,0.397806095577758,0.217922391493585
"286",0.611948405160517,0.0644866363638822,0.477087409683497
"287",0.930912718142008,0.923460250701728,0.273296696033717
"288",0.881925027177129,0.881597180039629,0.0923376415580806
"289",0.672434189422054,0.474507973398357,0.10780237751659
"290",0.881989355849518,0.874559278312553,0.093194395945206
"291",0.984357569715587,0.202881656381822,0.63248556449796
"292",0.768693189347908,0.573321445620133,0.199216359183417
"293",0.664623827424313,0.950310724186749,0.167585802134689
"294",0.764958664044779,0.955553250483628,0.0355053882782989
"295",0.991883347863078,0.901744158977354,0.0742739016982634
"296",0.744716529597009,0.513331787034046,0.0927808745229374
"297",0.97869984377093,0.858727851107112,0.541189562234071
"298",0.671165409827394,0.61331926498745,0.090904275260636
"299",0.865196286842243,0.790000094412355,0.10597788423331
"300",0.655733531634904,0.608510454867957,0.617749748614725
"301",0.660096444987215,0.473016436745772,0.527996054380682
"302",0.73708940248831,0.449266702796685,0.379855078280319
"303",0.782857212446218,0.568597629988284,0.636798107679364
"304",0.912033338100992,0.443445383394575,0.528081533001477
"305",0.596037259261402,0.885842369019713,0.0680241638279702
"306",0.60059974411044,0.511465665297568,0.669659502017074
"307",0.753577038346286,0.574652804305073,0.587300635888108
"308",0.76607392808922,0.833537383328129,0.0503589104697494
"309",0.660925154143294,0.731256117055057,0.388113080579602
"310",0.82490347667587,0.651029699334457,0.588541129301113
"311",0.757298741247265,0.780293260375499,0.497161419070117
"312",0.983521795344409,0.398208197453786,0.576417126273626
"313",0.876155120295376,0.720008601456593,0.680784781649398
"314",1,0.221515574908675,0.092500108054515
"315",0.971881708255151,0.877070797869604,0.765107892779726
"316",0.922941022865222,0.444299522866031,0.75163912106323
"317",0.997852514943538,0.181657563642457,0.182766671149132
"318",0.938469191168215,0.928227563860993,0.0142745641870039
"319",0.929970677193507,0.335787577137696,0.559530951266997
"320",0.515930533656055,0.968039745737073,0.0692654440528401
"321",0.937446981949296,0.936174391133056,0.0455976511876234
"322",0.987457831166016,0.866098462274824,0.240183526930244
"323",0.983424105102965,0.512784376696883,0.530178780801608
"324",0.501250008102958,0.543018608813616,0.626956427255935
"325",0.552705851939177,0.871534111600536,0.599992722381601
"326",0.979965695631509,0.787264575917577,0.529055601203509
"327",0.74001371115577,0.856929294201916,0.104077240751109
"328",0.832531299436797,0.507241989572926,0.391350727864708
"329",0.813723254125759,0.832786075041085,0.567764308195899
"330",0.666345102939064,0.761993952393617,0.19051042180966
"331",0.984514285224505,0.913333780773882,0.319847840198228
"332",0.888195800113848,0.546223914258153,0.346509219537172
"333",0.863554185255956,0.108001759205666,0.456818797689717
"334",0.859183491862668,0.653206761219345,0.369615125204921
"335",0.333390779405324,0.460988310521572,0.628684410149315
"336",0.985995532664593,0.580361317970678,0.413506011471207
"337",0.662262202174038,0.792752578378119,0.316045871181653
"338",0.538351752919157,0.964080958955868,0.130886397931939
"339",0.993089018886626,0.769837283492759,0.0903314993524961
"340",0.660020433371466,0.934125764088823,0.331126387259369
"341",0.736878399298369,0.925144832259624,0.181187540643122
"342",0.661515352480684,0.941489646463848,0.277105964648644
"343",0.663696407177864,0.598982223552677,0.351091371751868
"344",0.667560768068054,0.799909717727736,0.13277078560727
"345",0.77804327512076,0.471558890012092,0.842471863932826
"346",0.979929135260019,0.858292183207467,0.499575605314299
"347",0.93672668083433,0.844063146235115,0.109934738829273
"348",0.6654371833648,0.928352929201253,0.14942532368511
"349",0.438371649165858,0.576385557696016,0.385808081249961
"350",0.6693780891391,0.808861732938666,0.0671000401656806
"351",0.92181947871971,0.87866749562835,0.601890152003252
"352",0.998456601841033,0.390371610097202,0.071944528486845
"353",0.86034069265578,0.630491131827396,0.340089908720185
"354",0.657775022338662,0.65996481672339,0.52607151132697
"355",0.996289643775622,0.456532393392959,0.11701447376524
"356",0.765832942162322,0.859902536037231,0.0471493657607277
"357",0.837132027955569,0.627606916350127,0.182837373439566
"358",0.863981362674511,0.922919313491336,0.0897970495903545
"359",0.655473813660317,0.911729386552134,0.495423115244136
"360",0.994629994909465,0.296274780255391,0.242771300382679
"361",0.610852184011093,0.880409751166531,0.0665927288996157
"362",0.939300583504166,0.837268783899313,0.0253473720780158
"363",0.738505382247699,0.98508792891432,0.0999329252617651
"364",0.00754308969246266,0.177104166804462,0.817789330484274
"365",0.990328726678081,0.967939710440652,0.0985061181623847
"366",0.57321467984272,0.725935423233035,0.0909322759692843
"367",0.67431749266995,0.0975484491641448,0.206815285090131
"368",0.941950434834923,0.235695809400157,0.195450933222763
"369",0.924832649068303,0.861054770760289,0.507044883760513
"370",0.535483522941167,0.758059744110765,0.317536576000261
"371",0.66164007888108,0.653039516899558,0.397634727503349
"372",0.661990249143806,0.718617355298277,0.357361163170399
"373",0.921907105163084,0.714509257903884,0.0750716430013251
"374",0.790218991822455,0.661693179105758,0.346189899170163
"375",0.978660336821435,0.306368531321972,0.781457976655722
"376",0.529429818748169,0.93215348973707,0.542931220796868
"377",0.734698057899212,0.814780967580214,0.303068948252504
"378",0.79247077241813,0.690140699088833,0.257312384807
